track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3CsC4l3gWDE5bgtcU57v8F,Pac-Man,36cIRruPdUPW82OmPWVUQ7,Michael Bars,0rKT7NUGcnlIOQjhHcO0vy,152195,2020-06-29,45,0.718,0.653,2,-11.413,1,0.259,0.363,1.25e-05,0.339,0.393,164.006
3w9MT2mq3A5HnDHq7bzloT,Telephone,6741jcSlgsv0M3B4ruIPS5,EXO-SC,5JnLq1VkujMPrkSpqEc8UJ,195613,2020-07-07,62,0.817,0.64,5,-2.927,0,0.0487,0.232,0.0,0.204,0.772,89.97
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,3rDbA12I5duZnlwakqDdZa,230226,2015-11-13,73,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085
4h5N4KyWZMtpeH9vhXSXjd,Life's A Mess (feat. Halsey),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,1R6vbGGXSEZZmTGn7ewwRL,202193,2020-07-10,68,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078
3SG0qa5JRxmMIee93u9E6I,Urong Sulong,4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,2LvVL6rJZKM6nUutCaRLH3,267000,2018-08-06,62,0.746,0.35,2,-8.649,1,0.074,0.572,7.29e-06,0.118,0.612,80.026
2D0dj3hVkRQJCp63cxCPEx,Stunnin' (feat. Harm Franklin),2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,0ZC4lUnfcEFekGFELwHjZZ,144000,2020-05-19,87,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954
6qCDsNEOnQ6uPG7m8gWUkW,"I Will Be Here (Original Soundtrack from the movie ""Through Night And Day"")",5ENj57ble0bsG2s6C0vVkc,Alessandra De Rossi,30WPMtVWCXnR94hFkxtNN9,254976,2018-11-07,60,0.426,0.203,9,-17.232,1,0.0313,0.902,0.0826,0.118,0.221,174.12
7y7w4tl4MaRC2UMEj1mPtr,Come & Go (with Marshmello),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,1R6vbGGXSEZZmTGn7ewwRL,205484,2020-07-10,72,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991
6o3QUC5oAE4g6WxRIFcZtb,Wishing Well,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,1R6vbGGXSEZZmTGn7ewwRL,194621,2020-07-10,73,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972
4gGZc6MMYavM5KFS2zwOVL,1 Billion Views,6741jcSlgsv0M3B4ruIPS5,EXO-SC,4t1SPfj4ogtEQUMu3OHI3Q,209253,2020-07-13,67,0.735,0.727,0,-2.837,0,0.0364,0.362,0.0,0.0997,0.612,111.928
3TZ7NHkMT82AhwuYsd00Hz,Your eyes tell,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1nScVw87kRJiT2bg2Kswhp,245146,2020-07-14,80,0.449,0.491,9,-6.433,0,0.029,0.279,0.0,0.0654,0.258,139.923
5raJ9QoZOdoRZ1MZOcygkR,INTRO : Calling,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1nScVw87kRJiT2bg2Kswhp,84613,2020-07-14,60,0.486,0.61,10,-12.063,1,0.0348,0.582,0.791,0.144,0.0806,144.992
0VF357Gjay5vvCqWA1kSu6,OUTRO : The Journey,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1nScVw87kRJiT2bg2Kswhp,76506,2020-07-14,59,0.523,0.455,9,-14.26,0,0.0632,0.704,0.459,0.135,0.165,136.959
6ksOaijLwaSWTVRtPgakt0,Telephone,6741jcSlgsv0M3B4ruIPS5,EXO-SC,4t1SPfj4ogtEQUMu3OHI3Q,195613,2020-07-13,57,0.817,0.64,5,-2.927,0,0.0487,0.232,0.0,0.204,0.772,89.97
44vXWYTcdrejrIQZEoHzl8,Lights,3Nrfpe0tUJi4K4DXYWgMUX,BTS,0rHMQLHyw0Bt17fRTJEqh6,292773,2019-07-03,69,0.625,0.663,5,-5.115,1,0.0302,0.112,0.0,0.105,0.398,98.998
3Ys2PYl1wyPKQIwyqhP9cQ,Stay Gold,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1nScVw87kRJiT2bg2Kswhp,243266,2020-07-14,80,0.723,0.634,1,-5.415,1,0.0542,0.0892,0.0,0.0787,0.582,129.017
3DXdjHnePKnh6oXw2ZgGSl,Smile,6jJ0s89eD6GaHleKKya26X,Katy Perry,61HTU0pcDaTmotLnBQgoLs,166898,2020-07-10,76,0.783,0.912,0,-3.713,1,0.243,0.0238,0.0,0.339,0.749,98.025
0XkmeG97T4mtYlWRJcrxec,Party Girl (Remix),1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,0K3zXpDvZE6iKNMwxoj7rY,147672,2020-07-10,75,0.752,0.375,6,-10.157,0,0.204,0.533,0.0,0.175,0.591,129.995
3TDUktzfYXMWjkWqwoT5F1,Lights,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1nScVw87kRJiT2bg2Kswhp,292853,2020-07-14,72,0.608,0.644,5,-5.588,1,0.0314,0.156,0.0,0.124,0.431,99.005
2M9j38t0cz0lGTtLqxRT3r,Love In My Pocket,2IDLDx25HU1nQMKde4n61a,Rich Brian,4kILzL9HLKqLJiEaDUSzdh,223093,2020-07-10,67,0.832,0.615,0,-7.948,0,0.0351,0.02,0.0,0.11,0.77,113.017
1Z0sOoWABNbbiadSEea2z9,I,5GoU6Zkbt3w10nTYq6vBQh,Twenty Nine Eleven,5adFklVMUam3oGM6vULmuo,204816,2020-06-19,60,0.522,0.327,11,-7.422,1,0.0289,0.276,4.87e-05,0.0733,0.229,141.704
1GAAUZBTaIM1LwNpOJQJrZ,Boy With Luv - Japanese ver.,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1nScVw87kRJiT2bg2Kswhp,230013,2020-07-14,59,0.673,0.855,11,-4.65,0,0.089,0.0661,0.0,0.209,0.78,119.917
3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,5L0bixsyXEkomsyucUySjy,201538,2018-03-16,79,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909
1eIsyfDHoEbemSnQFsgyAv,Party Girl (Remix),1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,4ZZOKHnGnpvVKHkwexxhPL,147672,2020-07-17,67,0.752,0.375,6,-10.157,0,0.204,0.533,0.0,0.175,0.591,129.995
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,5nNtpPsSUgb9Hlb3dF1gXa,200221,2020-07-17,93,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071
6nozDLxeL0TE4MS9GqYU1v,I Knew I Loved You,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,3w69KK7uEA8OsKuW3OeQcC,250360,1999-11-09,70,0.61,0.497,9,-9.88,1,0.0279,0.32,6.11e-05,0.0884,0.739,85.031
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2LIk90788K0zvyj2JJVwkJ,Jack Harlow,36jrqYRpGVpJqztuqCii22,227478,2020-06-24,91,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013
46zaR58Xb71HqoR5CTbQAX,Beautiful Scars - Acoustic,2Q9c6ETFOkDDTy53U7DIgr,Maximillian,5w1phdvfMwgxO6frWZVdg2,158069,2020-06-12,65,0.803,0.309,6,-8.325,1,0.0401,0.855,0.0,0.105,0.733,132.826
7LEMGMfmJDd1iLsGD9eV5l,Love Somebody,5JZ7CnR6gTvEMKX4g70Amv,Lauv,4ZpQ0nsefiNRsHEvKyaN1y,142773,2020-07-10,78,0.465,0.468,7,-7.799,1,0.134,0.262,0.0,0.0639,0.373,83.366
4CoxD8tetisleUQDA7vn1B,What You Waiting For,7zYj9S9SdIunYCfSm7vzAR,SOMI,59iiiARciChm70cn85wxuH,175327,2020-07-22,72,0.765,0.688,8,-5.072,1,0.0731,0.0164,0.0,0.112,0.794,121.901
3gwoz4xZuye0agjYgrC2je,Easy,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,25bVTJuPSWiiwdxgjJGRUi,226781,2020-07-15,64,0.639,0.569,0,-7.236,0,0.0487,0.0581,0.000169,0.108,0.616,142.967
0h11wE1hTwKMxYd1NACgNb,Selene,2kxP07DLgs4xlWz8YHlvfh,NIKI,098kaaaRAjWOrvoLRQHU2i,197454,2020-07-16,61,0.798,0.504,11,-9.082,0,0.214,0.156,0.00448,0.0825,0.548,110.022
7kSLdGdXLey7pzLsWpdg1h,Little Things,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5SxEsi1PNyo1XfEKDYcFKF,219640,2012-11-09,57,0.707,0.222,7,-11.716,1,0.0329,0.788,0.0,0.205,0.556,110.095
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,6cunQQ7YZisYOoiFu2ywIq,199986,2012-05-25,82,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,7p1fX8aUySrBdx4WSYspOu,245493,2013-11-25,82,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07
3NLnwwAQbbFKcEcV8hDItk,Perfect,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,1gMxiQQSg5zeu4htBosASY,230333,2015-11-13,77,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933
0HMjXBAZmSYOTTi33WpMso,History,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,1gMxiQQSg5zeu4htBosASY,187426,2015-11-13,77,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704
72C7aUQECOhNtnD0AC36ua,They Don't Know About Us,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5SxEsi1PNyo1XfEKDYcFKF,201693,2012-11-09,57,0.512,0.754,0,-6.031,1,0.0549,0.135,0.0,0.0881,0.336,147.89
5O2P9iiztwhomNh8xkR9lJ,Night Changes,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,4gCNyS7pidfK3rKWhB3JOY,226600,2014-11-17,78,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,4gCNyS7pidfK3rKWhB3JOY,228133,2014-11-17,78,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217
3JjnGLK8IxkNLvo8Lb3KOM,18,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,4gCNyS7pidfK3rKWhB3JOY,248360,2014-11-17,80,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,1gMxiQQSg5zeu4htBosASY,192120,2015-11-13,80,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113
6aGjEZ7kq3YXgD0EDt80O5,Live While We're Young,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5SxEsi1PNyo1XfEKDYcFKF,200186,2012-11-09,54,0.658,0.837,2,-2.063,1,0.0543,0.0629,0.0,0.0969,0.936,126.015
0AkQbXGN4KG34TS7xLrM68,Kiss You,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5SxEsi1PNyo1XfEKDYcFKF,182960,2012-11-09,54,0.63,0.934,4,-2.559,1,0.0589,0.0186,0.0,0.324,0.905,89.992
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,7p1fX8aUySrBdx4WSYspOu,200106,2013-11-25,77,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491
2afCBiru10AFckfOa49wIa,You & I,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,7p1fX8aUySrBdx4WSYspOu,237933,2013-11-25,78,0.574,0.329,1,-6.829,1,0.0274,0.22,0.0,0.0986,0.356,130.993
5G2c6FsfTzgYUzageCmfXY,One Thing,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,6cunQQ7YZisYOoiFu2ywIq,197600,2012-05-25,74,0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999
0UAB340gAcSMk3r0a8PTag,More Than This,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,6cunQQ7YZisYOoiFu2ywIq,229106,2012-05-25,69,0.498,0.715,0,-4.446,1,0.0315,0.0607,0.0,0.274,0.225,151.809
3jJ5NJ3aNWvV70Rd7hgZIH,Gotta Be You,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,6cunQQ7YZisYOoiFu2ywIq,244506,2012-05-25,68,0.495,0.583,8,-4.531,1,0.0249,0.374,0.0,0.0781,0.603,84.969
5wjmqUGN7vrAqFqDWrywlZ,Midnight Memories,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,7p1fX8aUySrBdx4WSYspOu,176320,2013-11-25,72,0.432,0.868,6,-2.01,0,0.0882,0.00725,0.0,0.233,0.567,156.128
4RpsltwxERLiq6AXU39Dhx,Last First Kiss,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5SxEsi1PNyo1XfEKDYcFKF,203346,2012-11-09,49,0.531,0.811,4,-2.556,1,0.0426,0.0563,0.0,0.272,0.484,82.14
0Jlcvv8IykzHaSmj49uNW8,the 1,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,210251,2020-07-24,84,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883
4LEK9rD7TWIG4FCL1s27XC,cardigan,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0xS0iOtxQRoJvfcFcJA5Gv,239560,2020-07-24,70,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,285634,2020-07-24,85,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602
1DnpjwTbSwV2V6O4PABMjW,my tears ricochet,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0xS0iOtxQRoJvfcFcJA5Gv,255893,2020-07-24,56,0.456,0.263,0,-10.63,1,0.0332,0.806,0.0,0.0749,0.111,129.86
2Eeur20xVqfUoM3Q7EFPFt,the last great american dynasty,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,230999,2020-07-24,81,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922
1X2cYhcDMfDtiRIYHZCpQu,august,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0xS0iOtxQRoJvfcFcJA5Gv,261922,2020-07-24,55,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937
0ZNU020wNYvgW84iljPkPP,mirrorball,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,208977,2020-07-24,79,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107
0j5renyfv1ChCoe1ca7bDP,this is me trying,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0xS0iOtxQRoJvfcFcJA5Gv,195097,2020-07-24,55,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886
6KJqZcs9XDgVck7Lg9QOTC,seven,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,208906,2020-07-24,79,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.926
2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,190898,2020-07-24,78,0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845
3yz88FVJQhwG2EqYHw3pkx,invisible string,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0xS0iOtxQRoJvfcFcJA5Gv,252880,2020-07-24,56,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433
2QDyYdZyhlP2fp79KZX8Bi,mad woman,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,237258,2020-07-24,77,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916
5kI4eCXXzyuIUXjQra0Cxi,betty,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,294521,2020-07-24,80,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939
08fa9LFcFBTcilB3iq2e2A,epiphany,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,289749,2020-07-24,76,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219
7MbT4I8qGntX4fMdqMQgke,peace,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,234000,2020-07-24,76,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044
6G61EqJgoEJhWaBT34jMyW,hoax,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0xS0iOtxQRoJvfcFcJA5Gv,220042,2020-07-24,52,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819
3kwgqoBqTwoAH4nT29TYrq,Nobody's Love,04gDigrS5kc9YWfZHwBETP,Maroon 5,2cDt5R89HP8ZCXhNAmZs27,211253,2020-07-24,85,0.486,0.567,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),5ZsFI1h6hIdQRw2ti0hz81,ZAYN,1MPAXuTVL2Ej5x0JHiSPq8,247160,2017-11-09,78,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97
6NFyWDv5CjfwuzoCkw47Xf,Delicate,06HL4z0CvFAxyc27GXpf02,Taylor Swift,6DEjYFkNZh67HP7R9PSZvv,232253,2017-11-10,76,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,06HL4z0CvFAxyc27GXpf02,Taylor Swift,4jTYApZPMapg56gRycOn0D,219720,2012-10-22,76,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1yGbNOtRIgdIiGHOEBaZWf,219200,2014-01-01,77,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078
4R2kfaDFhslZEMJqAFNpdd,cardigan,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,239560,2020-07-24,87,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,255893,2020-07-24,80,0.456,0.263,0,-10.63,1,0.0332,0.806,0.0,0.0749,0.111,129.86
3hUxzQpSfdDqwM3ZTFQY0K,august,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,261922,2020-07-24,81,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937
7kt9e9LFSpN1zQtYEl19o1,this is me trying,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,195097,2020-07-24,78,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886
6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,252880,2020-07-24,80,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433
6MWoRt97mnSTXZhu3ggi9C,hoax,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,220042,2020-07-24,76,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819
4xqrdfXkTW4T0RauPLv3WA,Heather,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,2CMlkzFI2oDAy5MbyV7OV5,198040,2020-03-20,94,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078
4JIo8RztBbELr2gWJ5OGK6,Secret Love Song (feat. Jason Derulo),3e7awlrlDSwF3iM0WBjGMp,Little Mix,4bzVI1FElc13HQagFR7S1W,249813,2015-11-06,63,0.534,0.642,9,-3.971,1,0.0504,0.259,0.0,0.29,0.131,92.963
0M1A9wInEHilyWkh4I8tWo,Lost In The Wild,6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,4fe1YmssM6Ugs6UyA7OdGg,235960,2017-11-10,75,0.483,0.77,6,-4.829,0,0.0512,0.007,0.0,0.182,0.386,132.992
2ygvZOXrIeVL4xZmAWJT2C,my future,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,3oxhQpF3Twbkl18oQYfnh5,208155,2020-07-30,88,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745
2WUhR1SraSy0SVIQKohJb6,Hanggang Sa Huli,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,254469,2020-07-31,61,0.539,0.553,2,-4.338,1,0.0276,0.702,0.0,0.205,0.192,132.045
053ZzdU3Rya4NMxiWMPqnq,Alab (Burning),3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,182750,2020-07-31,53,0.715,0.927,0,-2.12,1,0.0606,0.0176,0.0,0.34,0.791,119.974
5VoY18OYEE2E6RJCBd2jki,Go Up,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,189047,2020-07-31,54,0.702,0.941,0,-2.293,0,0.0428,0.4,0.0,0.146,0.922,125.984
6KawczP7xc6xQRIpOqvpey,Tilaluha,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,237428,2020-07-31,53,0.463,0.456,0,-6.846,0,0.0279,0.826,0.000102,0.144,0.218,139.736
5p70OUKixtLRpnK5uSdqro,Love Goes,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,221544,2020-07-31,52,0.714,0.663,0,-5.596,1,0.102,0.196,0.0,0.486,0.681,89.984
0LAh3hfeuUekvLm3Nq6MmA,Love Goes - EDM Version,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,215000,2020-07-31,52,0.718,0.78,9,-4.142,0,0.0557,0.103,0.0,0.354,0.762,94.977
3IJYUaN3tx04S4TYyZHKoP,Party Girl,1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,6OrpY5LSOnkC8xbI5qOTvw,147800,2020-07-15,79,0.73,0.439,6,-9.864,0,0.0609,0.747,0.0,0.0988,0.615,130.09
2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,6XcYTEonLIpg9NpAbJnqrC,176218,2019-09-13,82,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962
1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6NoBzYmh5gUusGPCfg0pct,281560,2013,67,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
4L2B4G5PDPL3eFMJlp6fNk,BOY - KR Ver.,3KonOYiLsU53m4yT7gNotP,TREASURE,6xUTDXvX4APt0DVnTeZdMM,196666,2020-08-07,53,0.756,0.79,6,-5.713,0,0.0488,0.0522,0.0,0.348,0.66,110.066
6Ed1q0X8oSKSm4IIhiQbYg,Daylight,3MZsBdqDrRTJihTHQrO6Dq,Joji,1jcNHi5D96aaD0T5f1OjFY,163905,2020-08-06,83,0.528,0.749,7,-7.571,1,0.0479,0.00488,9.6e-05,0.0949,0.729,163.944
6wQlQrTY5mVS8EGaFZVwVF,Smile (with The Weeknd),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,6n9DKpOxwifT5hOXtgLZSL,196180,2020-07-10,88,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,Cardi B,2ogiazbrNEx0kQHGl5ZBTQ,187541,2020-08-07,99,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073
6SqOpxXMMS8axhJoqz8Nel,BOY,3KonOYiLsU53m4yT7gNotP,TREASURE,7IGNNe8FGyEtOZdoUBjLPw,196666,2020-08-07,74,0.757,0.791,6,-5.731,0,0.0476,0.0526,0.0,0.493,0.67,110.062
12cDuwg8jJ4N7RokLnFWfQ,Breath,4BBN286rBKyCWsSPq2cxYO,Sam Kim,0rd9znGGrqyiKk4KVRJvqq,253173,2020-06-28,64,0.642,0.501,6,-6.643,1,0.0324,0.837,1.8e-05,0.0914,0.298,122.973
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,1KP6TWI40m7p3QBTU6u2xo,BØRNS,17l7MIu0Jh0tdgK7or9ovw,218106,2015-10-16,88,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041
4lSMKPkbZOAYPw3zxJ2eAF,you!,49tQo2QULno7gxHutgccqF,LANY,5Ob72SRWEGd36eRlASw6k2,274013,2020-08-14,76,0.5,0.635,10,-7.53,1,0.0253,0.00648,0.00508,0.126,0.276,94.0
6ZfXA2xakAvphXOSOJ3u1W,When I Look At You,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,0IuHVgAvbNDJnJepuSZ8Oz,248586,2009-01-01,81,0.459,0.545,6,-4.874,1,0.0282,0.142,0.0,0.105,0.194,137.941
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),3TVXtAsR1Inumwj472S9r4,Drake,0qGdc7fNq9RNIPEzZufa43,261492,2020-08-14,95,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976
27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,7z5fmW3FDD6jlpJtwMXV51,223279,2020-08-14,91,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0
